Subject,CatNbr,Course Title,Sect,Type,Location,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022,Spring 2023,Summer 2023,Fall 2023,Spring 2024,Summer 2024,Fall 2024
BISC,366,Plant Physiology,D100,LEC,BURNABY,,,60.0,,,60.0,,60.0,,,40.0,,,,,,72.0
BISC,371,Biology for Non-majors,B100,OLC,BURNABY,,,,,,,,,,,,100.0,,,100.0,,
BISC,371,Biology for Non-majors,D100,OLC,BURNABY,,,,,,36.0,,,80.0,,,,,,,,
BISC,372,Special Topics in Biology,D100,LEC,BURNABY,,,,90.0,,,,,,,,,,,,,
BISC,373,Brewing Science,D100,LEC,BURNABY,,,48.0,,,,,,,,,54.0,,,,,
BISC,405,Neurobiology,D100,LEC,BURNABY,,100.0,,,,100.0,,,100.0,,,96.0,,,138.0,,
BISC,406,Marine Oceanography,D100,LEC,BURNABY,,,,,,52.0,,,,,,,,,,,
BISC,407,Population Dynamics,D100,LEC,BURNABY,,42.0,,,,,,40.0,,,,,,,,,
BISC,410,Behavioural Ecology,D100,LEC,BURNABY,,,,,80.0,,,80.0,,,80.0,,60.0,,,,60.0
BISC,412,Aquatic Ecology,D100,LEC,BURNABY,,,56.0,,,,,,56.0,,,,,,,,
BISC,412,Aquatic Ecology,E100,LEC,BURNABY,,,,,,,,,,,,,,,56.0,,
BISC,413,Fisheries Ecology,D100,LEC,BURNABY,,,,,48.0,,,,,,,,,,48.0,,
BISC,414,Limnology,D100,LEC,BURNABY,,56.0,,,56.0,,,56.0,,,56.0,,,56.0,,,
BISC,420,Community Ecology,D100,LEC,BURNABY,,,60.0,,,,,60.0,,,,,,60.0,,,
BISC,422,Population Genetics,D100,LEC,BURNABY,,80.0,,,,,,,,,,,,,,,
BISC,423,Developmental Neurobiology,D100,LEC,BURNABY,,,,,,75.0,,,,,,,,,,,
BISC,424,Applied Genomics,D100,LEC,BURNABY,40.0,,,,48.0,,,,48.0,,,48.0,,,,,
BISC,425,Sensory Biology,D100,LEC,BURNABY,,40.0,,,,,,30.0,,,30.0,,,30.0,,,30.0
BISC,425,Sensory Biology,D200,LEC,BURNABY,,,,,30.0,,,,,,,,,,,,
BISC,428,Cell Anatomy,D100,LEC,BURNABY,,,,,,120.0,,,100.0,,,100.0,,100.0,,,
BISC,430,Microbe-Plant Interactions,D100,LEC,BURNABY,,,,,,,,,40.0,,,,,,,,
BISC,433,Environmental Microbiology,D100,LEC,BURNABY,,,,,,,,,,,,,,24.0,,,28.0
BISC,440W,Biodiversity,D100,LEC,BURNABY,,,,,24.0,,,,,,24.0,,,,,,
BISC,441,Evol. of Health and Disease,D100,LEC,BURNABY,,41.0,,,,,,47.0,,,,44.0,,44.0,,,44.0
BISC,443,Practicum III,D100,COP,BURNABY,,,50.0,,,20.0,40.0,20.0,10.0,10.0,50.0,10.0,10.0,50.0,10.0,10.0,50.0
BISC,443,Practicum III,D100,SEC,BURNABY,10.0,10.0,,10.0,10.0,,,,,,,,,,,,
BISC,443,Practicum III,D200,COP,OFF,,,,,,5.0,10.0,,,5.0,10.0,,5.0,,,5.0,
BISC,443,Practicum III,D200,SEC,OFF,5.0,5.0,,5.0,,,,,,,,,,,,,
BISC,444,Practicum IV,D100,COP,BURNABY,,,50.0,,,20.0,20.0,,,10.0,50.0,10.0,10.0,50.0,,10.0,50.0
BISC,444,Practicum IV,D100,SEC,BURNABY,10.0,10.0,,,10.0,,,,,,,,,,,,
BISC,444,Practicum IV,D200,COP,OFF,,,,,,,10.0,,,,,,,10.0,,,
BISC,444,Practicum IV,D200,SEC,OFF,5.0,,,5.0,,,,,,,,,,,,,
BISC,444,Practicum IV,I100,COP,OFF,,,,,,5.0,,,,,,,,,,,
BISC,445,Physiology-Animals,D100,LEC,BURNABY,,,60.0,,,,,,60.0,,,,,,,,
BISC,446,Practicum V,D100,COP,BURNABY,,,5.0,,,,20.0,,,,40.0,,,,,,40.0
BISC,446,Practicum V,D200,COP,OFF,,,,,,,,10.0,,5.0,,,,,,,
BISC,447,Stem Cells - Current Trends,D100,LEC,BURNABY,,,,,,,,,,,,,,39.0,,,
BISC,455,Endocrinology,D100,LEC,BURNABY,,,,,54.0,,,,,,,54.0,,,,,
BISC,457,Plant Molecular Biology/Biotec,D100,LEC,BURNABY,,,,,,,,,,,,,,,72.0,,
BISC,471,Special Topics - CMP,D100,LEC,BURNABY,,,,,,,,,,,41.0,,,,,,40.0
BISC,472,Special Topics - CMP,D100,LEC,BURNABY,,,72.0,,,40.0,,,,,40.0,,,48.0,,,
BISC,474,Special Topics - EEC,D100,LEC,BURNABY,,,,,,30.0,,,40.0,,,,,,,,40.0
BISC,475,Special Topics Biology,D100,LEC,BURNABY,,,,,,,,53.0,60.0,,20.0,,,,,,40.0
BISC,490,Research Design,D001,IND,BURNABY,,,,,,,,,,,,,,,,,5.0
BISC,490,Research Design,D100,IND,BURNABY,,,,,10.0,,20.0,10.0,,5.0,10.0,10.0,5.0,10.0,20.0,5.0,
BISC,490,Research Design,D100,LAB,BURNABY,,,,,,10.0,,,,,,,,,,,
BISC,490,Research Design,D100,SEC,BURNABY,5.0,10.0,5.0,5.0,,,,,10.0,,,,,,,,
BISC,490,Research Design,D200,IND,BURNABY,,,,,,,,,,,,,,,2.0,2.0,
BISC,490,Research Design,D300,IND,BURNABY,,,,,,,,,,,,,,,2.0,10.0,
BISC,491,Research Technique,D100,IND,BURNABY,,,,,10.0,,10.0,10.0,,10.0,10.0,,10.0,10.0,,2.0,
BISC,491,Research Technique,D100,LAB,BURNABY,,,,,,10.0,,,,,,10.0,,,,,
BISC,491,Research Technique,D100,SEC,BURNABY,10.0,10.0,10.0,10.0,,,,,10.0,,,,,,,,
BISC,491,Research Technique,D200,IND,BURNABY,,,,,,,,,,,,,,,2.0,5.0,
BISC,491,Research Technique,D300,IND,BURNABY,,,,,,,,,,,,,,,2.0,3.0,
BISC,492W,Research Reporting,D100,IND,BURNABY,,,,,10.0,,10.0,10.0,,10.0,10.0,,10.0,10.0,,,
BISC,492W,Research Reporting,D100,LAB,BURNABY,,,,,,10.0,,,,,,10.0,,,,,
BISC,492W,Research Reporting,D100,SEC,BURNABY,10.0,10.0,10.0,10.0,,,,,10.0,,,,,,,,
BISC,492W,Research Reporting,D200,IND,BURNABY,,,,,,,,,,,,,,,2.0,10.0,
BISC,492W,Research Reporting,D300,IND,BURNABY,,,,,,,,,,,,,,,2.0,10.0,
BISC,497W,UG Research: Writing Intensive,D001,LAB,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,497W,UG Research: Writing Intensive,D002,LAB,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,497W,UG Research: Writing Intensive,D003,LAB,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,497W,UG Research: Writing Intensive,D004,LAB,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,497W,UG Research: Writing Intensive,D100,IND,BURNABY,,,,,,,,10.0,,,,,,,,,
BISC,497W,UG Research: Writing Intensive,D100,LAB,BURNABY,10.0,10.0,10.0,10.0,,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,20.0,,
BISC,497W,UG Research: Writing Intensive,D200,LAB,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,497W,UG Research: Writing Intensive,D300,LAB,BURNABY,,,,,,,,,,,,,,,1.0,,
BISC,498,Undergraduate Research I,D001,IND,BURNABY,,,,,,,,,,,,,,,,,10.0
BISC,498,Undergraduate Research I,D002,IND,BURNABY,,,,,,,,,,,,,,,,,10.0
BISC,498,Undergraduate Research I,D003,IND,BURNABY,,,,,,,,,,,,,,,,,10.0
BISC,498,Undergraduate Research I,D004,IND,BURNABY,,,,,,,,,,,,,,,,,10.0
BISC,498,Undergraduate Research I,D005,IND,BURNABY,,,,,,,,,,,,,,,,,10.0
BISC,498,Undergraduate Research I,D010,IND,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,498,Undergraduate Research I,D011,IND,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,498,Undergraduate Research I,D012,IND,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,498,Undergraduate Research I,D013,IND,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,498,Undergraduate Research I,D014,IND,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,498,Undergraduate Research I,D015,IND,BURNABY,,,,,,,,,,,,,,,,10.0,
BISC,498,Undergraduate Research I,D100,IND,BURNABY,,,,,25.0,,30.0,25.0,,20.0,25.0,,20.0,25.0,20.0,,
BISC,498,Undergraduate Research I,D100,LAB,BURNABY,,,,,,30.0,,,,,,30.0,,,,,
BISC,498,Undergraduate Research I,D100,SEC,BURNABY,30.0,25.0,30.0,30.0,,,,,30.0,,,,,,,,
BISC,498,Undergraduate Research I,D200,IND,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,498,Undergraduate Research I,D300,IND,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,498,Undergraduate Research I,D400,IND,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,498,Undergraduate Research I,D500,IND,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,498,Undergraduate Research I,D600,IND,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,498,Undergraduate Research I,D700,IND,BURNABY,,,,,,,,,,,,,,,10.0,,
BISC,499,Undergraduate Research II,D001,IND,BURNABY,,,,,,,,,,,,,,,,3.0,10.0
BISC,499,Undergraduate Research II,D002,IND,BURNABY,,,,,,,,,,,,,,,,3.0,
BISC,499,Undergraduate Research II,D003,IND,BURNABY,,,,,,,,,,,,,,,,3.0,
BISC,499,Undergraduate Research II,D004,IND,BURNABY,,,,,,,,,,,,,,,,3.0,
BISC,499,Undergraduate Research II,D100,IND,BURNABY,,,,,20.0,,10.0,20.0,,20.0,20.0,,20.0,20.0,5.0,,
BISC,499,Undergraduate Research II,D100,LAB,BURNABY,,,,,,10.0,,,,,,10.0,,,,,
BISC,499,Undergraduate Research II,D100,SEC,BURNABY,,20.0,10.0,10.0,,,,,10.0,,,,,,,,
BISC,499,Undergraduate Research II,D200,IND,BURNABY,,,,,,,,,,,,,,,5.0,,
BOT,110,Back on Track Student Success,D100,SEM,BURNABY,,,,,150.0,,,,,,,,,,0.0,,
BOT,120,Back on Track Student Success,D001,SEM,BURNABY,,29.0,,,,,,29.0,,,,,,,30.0,,
BOT,120,Back on Track Student Success,D002,SEM,BURNABY,,29.0,,,,,,29.0,,,29.0,,,,,30.0,
BOT,120,Back on Track Student Success,D003,SEM,BURNABY,,29.0,,,21.0,,,29.0,,,,,,31.0,,,
BOT,120,Back on Track Student Success,D004,SEM,BURNABY,,,,,,,,,,,,,,30.0,,,
BOT,120,Back on Track Student Success,D005,SEM,BURNABY,,,,,,,,,,,,,,31.0,,,
BOT,120,Back on Track Student Success,D005,SEM,SURREY,,29.0,,,,,,30.0,,,,,,,,,
BOT,120,Back on Track Student Success,D006,SEM,BURNABY,,,,,,,,,,,,,,,30.0,,
BOT,120,Back on Track Student Success,D006,SEM,SURREY,,,,,,,,,,,28.0,,,,,,
BOT,120,Back on Track Student Success,D007,SEM,BURNABY,,29.0,,,,,,,,,,,,,,,
BOT,120,Back on Track Student Success,D008,SEM,BURNABY,,29.0,,,,,,28.0,,,28.0,,,30.0,29.0,,20.0
BOT,120,Back on Track Student Success,D009,SEM,BURNABY,,29.0,,,21.0,,,28.0,,,,,,29.0,30.0,,20.0
BOT,120,Back on Track Student Success,D010,SEM,SURREY,,,,,,,,,25.0,,,,,,,,
BOT,120,Back on Track Student Success,D011,SEM,SURREY,,,,,,,,,,,,,,31.0,32.0,,20.0
BOT,120,Back on Track Student Success,D012,SEM,SURREY,,29.0,,,,,,,,,,,,,,,
BOT,120,Back on Track Student Success,D013,SEM,SURREY,,,,,,,,,,,,,,31.0,,,
BOT,120,Back on Track Student Success,D100,SEM,BURNABY,25.0,,,25.0,,28.0,30.0,,,26.0,,28.0,24.0,,,,
BOT,120,Back on Track Student Success,D200,SEM,BURNABY,25.0,,30.0,25.0,,26.0,,,,,,27.0,24.0,,,,
BOT,120,Back on Track Student Success,D300,SEM,BURNABY,,,,,,,,,,,,29.0,24.0,,,,
BOT,120,Back on Track Student Success,D400,SEM,BURNABY,25.0,,30.0,,,,25.0,,25.0,,,29.0,,,,,
BOT,120,Back on Track Student Success,D500,SEM,BURNABY,25.0,,30.0,,,,,,25.0,,,,,,,,
BOT,120,Back on Track Student Success,D700,SEM,BURNABY,,,,25.0,,,,,,26.0,,,24.0,,,,
BOT,120,Back on Track Student Success,D700,SEM,SURREY,,,,,,,,,,,,29.0,,,,,
BOT,120,Back on Track Student Success,D800,SEM,BURNABY,25.0,,30.0,25.0,,,30.0,,,25.0,,,24.0,,,,
BOT,120,Back on Track Student Success,D900,SEM,SURREY,,,30.0,,,30.0,,,,,,,,,,,
BOT,120,Back on Track Student Success,E100,SEM,BURNABY,,29.0,,,,,,,,,,,,,,,
BOT,120,Back on Track Student Success,E300,SEM,BURNABY,,,30.0,25.0,,,,,24.0,,,,,,,,
BOT,140,Back on Track Student Success,D100,SEM,BURNABY,26.0,,,20.0,,,,,24.0,30.0,,,20.0,,,,
BOT,140,Back on Track Student Success,D200,SEM,BURNABY,,24.0,26.0,20.0,25.0,26.0,20.0,11.0,,,29.0,30.0,,28.0,24.0,32.0,
BOT,140,Back on Track Student Success,D300,SEM,BURNABY,26.0,24.0,,,,,,30.0,,,,,20.0,29.0,24.0,,20.0
BOT,140,Back on Track Student Success,D400,SEM,BURNABY,,,26.0,,,,,,,,,,,,,,
BOT,140,Back on Track Student Success,D400,SEM,SURREY,,,,,,,,,,,,,,,24.0,,
BOT,140,Back on Track Student Success,D500,SEM,BURNABY,,,26.0,,,,,,,,,,,,,,
BOT,140,Back on Track Student Success,D800,SEM,SURREY,,,,,,,,,25.0,,,,,,,,
BOT,145,Back on Track Student Success,D100,SEM,BURNABY,24.0,,,,,,,20.0,,,,32.0,24.0,,32.0,,
BOT,145,Back on Track Student Success,D200,SEM,BURNABY,24.0,22.0,,46.0,,,20.0,,,19.0,,,,32.0,32.0,28.0,
BOT,145,Back on Track Student Success,D300,SEM,BURNABY,24.0,22.0,32.0,45.0,45.0,,20.0,25.0,25.0,19.0,24.0,,25.0,29.0,32.0,29.0,20.0
BOT,145,Back on Track Student Success,D400,SEM,BURNABY,,22.0,32.0,,45.0,,,,25.0,,24.0,,,,,,
BOT,145,Back on Track Student Success,D500,SEM,BURNABY,,,32.0,,,,,,25.0,,,,,,,,
BOT,145,Back on Track Student Success,D700,SEM,SURREY,,,32.0,,,32.0,,,,,,,,,,,
BOT,150,Back on Track Student Success,D100,SEM,BURNABY,,,100.0,,,,,,,,,,,,0.0,0.0,
BPK,105,Anatomy & Physiology Hum Surv,OL01,OLC,BURNABY,,,,,,,,,,120.0,120.0,120.0,120.0,120.0,120.0,100.0,120.0
BPK,105,Human Structure,C100,OLC,BURNABY,,,,,60.0,60.0,60.0,60.0,60.0,,,,,,,,
BPK,105,Human Structure,C100,SEC,BURNABY,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
BPK,105,Human Structure,C200,OLC,BURNABY,,,,,60.0,60.0,60.0,60.0,60.0,,,,,,,,
BPK,105,Human Structure,C200,SEC,BURNABY,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
BPK,110,Human Nutrition,C100,SEC,BURNABY,70.0,70.0,70.0,67.0,,,,,,,,,,,,,
BPK,110,Human Nutrition,C200,SEC,BURNABY,70.0,70.0,70.0,62.0,,,,,,,,,,,,,
BPK,110,Human Nutrition,C300,OLC,BURNABY,,,,60.0,,,,,,,,,,,,,
BPK,110,Human Nutrition,C400,OLC,BURNABY,,,,55.0,,,,,,,,,,,,,
BPK,110,Human Nutrition,D100,LEC,BURNABY,110.0,294.0,168.0,120.0,160.0,336.0,160.0,220.0,196.0,100.0,253.0,175.0,140.0,276.0,175.0,84.0,195.0
BPK,110,Human Nutrition,D200,LEC,HRBRCNTR,,44.0,,,,,,,,,,,,,,,
BPK,110,Human Nutrition,D200,LEC,SURREY,,,,,,,,,,,,,,,,60.0,60.0
BPK,110,Human Nutrition,D300,LEC,SURREY,64.0,63.0,66.0,,147.0,,,63.0,,,,,,,,,
BPK,110,Human Nutrition,E100,LEC,HRBRCNTR,42.0,,,,,,,,,,,,,,,,
BPK,110,Human Nutrition,OL01,OLC,BURNABY,,,,,200.0,200.0,200.0,200.0,200.0,200.0,220.0,240.0,200.0,220.0,250.0,200.0,220.0
BPK,140,Contemporary Health,C100,SEC,BURNABY,70.0,70.0,70.0,,,,,,,,,,,,,,
BPK,140,Contemporary Health,C200,SEC,BURNABY,70.0,70.0,70.0,,,,,,,,,,,,,,
BPK,140,Contemporary Health,C900,SEC,BURNABY,,,,165.0,,,,,,,,,,,,,
BPK,140,Contemporary Health,D100,LEC,BURNABY,110.0,220.0,315.0,165.0,220.0,210.0,,200.0,210.0,100.0,204.0,200.0,140.0,230.0,100.0,112.0,200.0
BPK,140,Contemporary Health,D200,LEC,HRBRCNTR,,44.0,,,,,,,,,,,,,,,
BPK,140,Contemporary Health,D200,LEC,SURREY,,,60.0,,,,,,46.0,,46.0,50.0,60.0,60.0,,,
BPK,140,Contemporary Health,D300,LEC,SURREY,60.0,,,165.0,,,,,,,,,,,,,
BPK,140,Contemporary Health,E100,LEC,HRBRCNTR,60.0,,,,,,,,,,,,,,,,
BPK,140,Contemporary Health,E100,LEC,SURREY,,,,,,,,60.0,,,,,,,,,
BPK,140,Contemporary Health,E200,LEC,SURREY,,66.0,,,,,,,,,,,,,,,
BPK,140,Contemporary Health,OL01,OLC,BURNABY,,,,,140.0,200.0,300.0,170.0,200.0,200.0,200.0,200.0,200.0,250.0,250.0,200.0,220.0
BPK,141,Exercise Program Design,C100,OLC,BURNABY,,,,,60.0,60.0,60.0,,,,,,,,,,
BPK,141,Exercise Program Design,C100,SEC,BURNABY,60.0,60.0,70.0,80.0,,,,,,,,,,,,,
BPK,141,Exercise Program Design,C200,OLC,BURNABY,,,,,,60.0,,,,,,,,,,,
BPK,141,Exercise Program Design,C200,SEC,BURNABY,60.0,,,,,,,,,,,,,,,,
BPK,141,Exercise Program Design,OL01,OLC,BURNABY,,,,,,,,120.0,,,120.0,,,120.0,,,120.0
BPK,142,Intro Kinesiology,D100,LEC,BURNABY,60.0,300.0,200.0,,,,,,,,,,,,,,
BPK,142,Intro Kinesiology,D200,LEC,SURREY,40.0,60.0,54.0,,,,,,,,,,,,,,
BPK,142,Introduction to BPK,D100,LEC,BURNABY,,,,85.0,160.0,,120.0,300.0,240.0,100.0,240.0,240.0,60.0,240.0,280.0,80.0,240.0
BPK,142,Introduction to BPK,D200,LEC,SURREY,,,,84.0,160.0,198.0,,,,,60.0,54.0,60.0,60.0,,,
BPK,143,Exercise: Health Performance,D100,LEC,BURNABY,,120.0,120.0,,114.0,120.0,,114.0,120.0,,90.0,120.0,,90.0,90.0,,90.0
BPK,180W,Introduction to Ergonomics,D100,LEC,BURNABY,,40.0,,,40.0,,,40.0,,,40.0,,,42.0,,,
BPK,201,Biomechanics,D100,LEC,BURNABY,,115.0,126.0,,120.0,126.0,,120.0,126.0,,120.0,120.0,,140.0,100.0,,120.0
BPK,205,Human Physiology,D100,LEC,BURNABY,,126.0,126.0,,126.0,114.0,,126.0,129.0,,120.0,120.0,,148.0,109.0,,120.0
BPK,207,Sensorimotor Cntl and Learning,D100,LEC,BURNABY,,120.0,120.0,,120.0,126.0,,120.0,120.0,,120.0,120.0,,115.0,120.0,,115.0
BPK,208,Intro to Physiological Systems,D100,LEC,BURNABY,,,10.0,,,9.0,,,6.0,,,6.0,,,6.0,,
BPK,241,Sports Injuries,D100,LEC,BURNABY,48.0,68.0,68.0,63.0,68.0,64.0,51.0,68.0,66.0,48.0,68.0,64.0,48.0,68.0,64.0,48.0,68.0
BPK,301,Biomechanics Laboratory,D100,LAB,BURNABY,,,,,,,,15.0,,,15.0,,,15.0,,,15.0
BPK,301,Biomechanics Laboratory,D200,LAB,BURNABY,,,,,,,,15.0,,,15.0,,,15.0,,,15.0
BPK,303,Assess. of Movement & Function,D100,LEC,BURNABY,,,,,,,,,,,60.0,40.0,,60.0,40.0,,80.0
BPK,303,Kinanthropometry,D100,LEC,BURNABY,40.0,,60.0,54.0,60.0,60.0,54.0,60.0,40.0,,,,,,,,
BPK,304W,Inquiry and Measurement,D100,LEC,BURNABY,60.0,64.0,100.0,102.0,60.0,80.0,80.0,60.0,94.0,60.0,60.0,95.0,60.0,60.0,100.0,60.0,80.0
BPK,305,Human Physiology I,D100,LEC,BURNABY,,115.0,115.0,,120.0,126.0,,120.0,115.0,,120.0,108.0,,115.0,115.0,,120.0
BPK,306,Human Physiology II,D100,LEC,BURNABY,,120.0,110.0,,120.0,126.0,,127.0,120.0,,120.0,120.0,,115.0,115.0,,120.0
BPK,307,Human Physiology III,D100,LEC,BURNABY,,,60.0,,,80.0,,,80.0,,,80.0,,,78.0,,
BPK,308,Experiments/Models Physiology,D100,LEC,BURNABY,,32.0,,,,,,,,,,,,,,,
BPK,310,Exer/Work Physiology,C100,OLC,BURNABY,,,,,,,80.0,,,,,,,,,,
BPK,310,Exer/Work Physiology,C100,SEC,BURNABY,70.0,70.0,,75.0,,,,,,,,,,,,,
BPK,310,Exer/Work Physiology,D100,LEC,BURNABY,,,81.0,,70.0,70.0,,72.0,80.0,,60.0,60.0,,60.0,,,60.0
BPK,310,Exer/Work Physiology,E100,LEC,BURNABY,,,,,,,,,,,,,,,60.0,,
BPK,310,Exer/Work Physiology,OL01,OLC,BURNABY,,,,,,,,,,60.0,,,71.0,,,60.0,
BPK,311,Apl.Human Nutrition,C100,SEC,BURNABY,60.0,,,80.0,,,,,,,,,,,,,
BPK,311,Apl.Human Nutrition,D100,LEC,BURNABY,,40.0,,,40.0,60.0,,46.0,60.0,,49.0,60.0,,60.0,60.0,,48.0
BPK,312,Nutrition/Fitness,D100,LEC,BURNABY,,,63.0,,68.0,,,,60.0,60.0,60.0,58.0,,60.0,,,
BPK,312,Nutrition/Fitness,E100,LEC,BURNABY,,,,,,,,,,,,,,,60.0,,
BPK,325,Basic Human Anatomy,B100,OLC,BURNABY,,,,,49.0,,,,50.0,,60.0,50.0,50.0,,50.0,,
BPK,325,Basic Human Anatomy,C100,SEC,BURNABY,50.0,60.0,45.0,,,,,,,,,,,,,,
BPK,325,Basic Human Anatomy,C900,SEC,BURNABY,,,,50.0,,,,,,,,,,,,,
BPK,325,Basic Human Anatomy,D100,LEC,BURNABY,,,,,,,50.0,,,,,,,,,,
BPK,325,Basic Human Anatomy,D100,OLC,BURNABY,,,,,,,,60.0,,,,,,,,,
BPK,326,Functional Anatomy,D100,LEC,BURNABY,64.0,84.0,92.0,90.0,64.0,72.0,90.0,64.0,60.0,64.0,90.0,60.0,64.0,90.0,58.0,64.0,64.0
BPK,336,Histology,D100,LEC,BURNABY,,,,,,50.0,,,40.0,,,40.0,,,,,
BPK,340,Active Health,D100,LEC,BURNABY,75.0,60.0,75.0,98.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
BPK,342,Active Health,C100,OLC,BURNABY,,,,,40.0,40.0,,,,,,,,,,,
BPK,342,Active Health,C100,SEC,BURNABY,,40.0,40.0,,,,,,,,,,,,,,
BPK,342,Active Health,OL01,OLC,BURNABY,,,,,,,,60.0,,60.0,,25.0,,,25.0,,
BPK,343,Active Health,D100,LEC,BURNABY,36.0,36.0,32.0,46.0,36.0,38.0,,36.0,32.0,32.0,34.0,32.0,,32.0,32.0,36.0,32.0
BPK,351,Practicum I,D100,COP,BURNABY,,,,,,20.0,,,,,,,,,,,
BPK,351,Practicum I,D100,PRA,BURNABY,45.0,40.0,15.0,45.0,40.0,,55.0,40.0,25.0,,,25.0,,,25.0,,
BPK,351,Practicum I,D100,PRA,METRO,,,,,,,,,,,45.0,,45.0,45.0,,30.0,30.0
BPK,351,Practicum I,D200,PRA,OFF,,15.0,15.0,,15.0,,,,,45.0,,,,,,,
BPK,351,Practicum I,D300,PRA,METRO,,,,,,,,,,45.0,,,,,,,
BPK,351,Practicum I,I100,PRA,OFF,,,,,,,,,,,,,,,,10.0,
BPK,352,Practicum II,D100,COP,BURNABY,,,,,,20.0,,,,,,,,,,,
BPK,352,Practicum II,D100,PRA,BURNABY,25.0,30.0,15.0,25.0,30.0,,45.0,30.0,25.0,,,25.0,,,25.0,,
BPK,352,Practicum II,D100,PRA,METRO,,,,,,,,,,,25.0,,25.0,25.0,,25.0,30.0
BPK,352,Practicum II,D200,COP,OFF,,,,,,20.0,,,,,,,,,,,
BPK,352,Practicum II,D200,PRA,OFF,5.0,,15.0,,,,,,,,,,,,,,
BPK,352,Practicum II,D300,PRA,METRO,,,,,,,,,,25.0,,,,,,,
BPK,352,Practicum II,I100,COP,OFF,,,,,,20.0,,,,,,,,,,,
BPK,352,Practicum II,I100,PRA,OFF,,,,,,,,,,,,,15.0,,,,
BPK,375,Growth and Develop.,C100,OLC,BURNABY,,,,,60.0,,80.0,75.0,,60.0,,,,,,,
BPK,375,Growth and Develop.,C100,SEC,BURNABY,66.0,,,85.0,,,,,,,,,,,,,
BPK,375,Growth and Develop.,E100,LEC,BURNABY,,69.0,,,,,,,,,,,,,,,
BPK,375,Growth and Develop.,OL01,OLC,BURNABY,,,,,,,,,,,50.0,,80.0,60.0,,,80.0
BPK,381,Psychology of Work,B100,OLC,BURNABY,,,,,,,,,,,60.0,,,60.0,,,
BPK,381,Psychology of Work,D100,LEC,BURNABY,,59.0,,,59.0,,,64.0,,,,,,,,,
BPK,401,Muscle Biomechanics,D100,LEC,BURNABY,,,,,35.0,,,,30.0,,,,,,30.0,,
BPK,402,Mechanical Behavior of Tissues,D100,LEC,BURNABY,,58.0,,,,40.0,,,40.0,,,,,,,,
BPK,407,Human Physiology Lab,D100,LAB,BURNABY,21.0,20.0,24.0,,,,,,20.0,20.0,20.0,20.0,,20.0,20.0,,
BPK,407,Human Physiology Lab,D200,LAB,BURNABY,22.0,20.0,24.0,,,,,,20.0,20.0,20.0,20.0,,20.0,20.0,,
BPK,407,Human Physiology Lab,D300,LAB,BURNABY,,20.0,24.0,,,,,,20.0,,20.0,20.0,,20.0,20.0,,
BPK,407,Human Physiology Lab,E100,LAB,BURNABY,,,,,,,,,20.0,,,,,,,,
BPK,408W,Cell Physiology Lab,D100,LEC,BURNABY,,48.0,68.0,,40.0,24.0,,36.0,72.0,,48.0,48.0,,48.0,44.0,,48.0
BPK,409,STT-Wearable Tech & Human Phys,D100,LAB,BURNABY,,,,,70.0,71.0,30.0,,,,,,,,,,
BPK,409,Wearable Tech & Human Phys,D100,LAB,BURNABY,,,,,,,,40.0,,,,,55.0,,,55.0,40.0
BPK,409,Wearable Tech & Human Phys,D200,LAB,BURNABY,,,,,,,,,,,,,,,,,40.0
BPK,411,Advanced Vascular Physiology,D100,LEC,BURNABY,,,,,,,,,,,16.0,,,,,,
BPK,412,Molecular Cardiac Physiology,D100,LEC,BURNABY,,40.0,,,47.0,,,46.0,,,42.0,,,42.0,,,
BPK,415,Neural Control of Movement,D100,LEC,BURNABY,,,45.0,,,40.0,,,40.0,,,40.0,,,,,
BPK,417,Obesity and Weight Management,D100,LEC,BURNABY,,,,,,50.0,,,40.0,,,42.0,,,43.0,,
BPK,420,Sel. Topics in Kinesiology I,D100,LEC,BURNABY,,18.0,,,,,,,,,,,,,,,
BPK,420,Selected Topics in BPK I,D100,LEC,BURNABY,,,,,40.0,,,,,,,,,,,,
BPK,420,Selected Topics in BPK I,D100,SEM,BURNABY,,,,,,,,,30.0,,,,,,,,
